,ibns_20u,ibns_20u_9n,vgs_m1,ibn_settl_err,name,type,time,OK
0,21.18757,21.18706,0.7109047,0.5100000000017959,tran_LayGtVtAfsTl,Lay,Thu Jan 19 23:51:19 2023,False
1,22.35646,22.356440000000003,0.6284555,0.019999999998010977,tran_LayGtVtAsfTl,Lay,Thu Jan 19 23:51:19 2023,True
2,22.32779,22.32776,0.639301,0.02999999999871053,tran_LayGtVtAffTl,Lay,Thu Jan 19 23:51:19 2023,True
3,21.318389999999997,21.31807,0.6990654,0.3199999999986688,tran_LayGtVtAssTl,Lay,Thu Jan 19 23:51:19 2023,True
4,21.260379999999998,21.2581,0.6003091,2.280000000000256,tran_LayGtVtAfsTh,Lay,Thu Jan 19 23:51:19 2023,False
5,22.34244,22.34226,0.511168,0.18000000000242758,tran_LayGtVtAsfTh,Lay,Thu Jan 19 23:51:19 2023,True
6,22.32214,22.32189,0.5221535,0.2500000000005482,tran_LayGtVtAffTh,Lay,Thu Jan 19 23:51:19 2023,True
7,21.382179999999998,21.38054,0.5882795,1.6399999999995303,tran_LayGtVtAssTh,Lay,Thu Jan 19 23:51:19 2023,True
